eval_condition,test_env,policy_family,train_seed,policy_label,checkpoint,agent_cfg_path,eval_seed,num_envs,episode_index,source_env_index,has_obstacles,n_obstacles,episode_length,episode_return,grasp_success,task_completion_time,collision_frequency,near_obstacle_rate,mean_clearance,min_clearance,max_object_z,reward_term_reaching_object,reward_term_lifting_object,reward_term_object_goal_tracking,reward_term_object_goal_tracking_fine_grained,reward_term_action_rate,reward_term_joint_vel,reward_term_obstacle_1_penalty,reward_term_obstacle_2_penalty,reward_term_obstacle_contact_penalty,reward_term_obstacle_3_penalty,reward_term_obstacle_4_penalty
B,Isaac-Franka-Grasping-B-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,92,12,True,2,250.0,99.60956573486328,0.0,250.0,0.0,0.912,0.04775808334350586,0.01963307335972786,0.06536488234996796,3.0254740715026855,75.0,21.618513107299805,0.0007711113430559635,-0.00021585755166597664,-0.002620333805680275,-0.030762258917093277,-0.0015650840941816568,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,93,13,True,2,250.0,132.7025146484375,1.0,91.0,0.0,0.096,0.1415988311767578,0.03537886217236519,0.400821328163147,3.5202853679656982,75.0,51.761104583740234,2.433408260345459,-0.0004962640814483166,-0.009166806936264038,-0.0017317364690825343,-0.0008860834059305489,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,94,14,True,2,250.0,87.74324035644531,0.0,250.0,0.124,0.772,0.06573183441162109,0.027592483907938004,0.06551971286535263,1.5717906951904297,75.0,11.238411903381348,9.78113712335471e-06,-0.0026837922632694244,-0.010881480760872364,-0.008929464034736156,-0.013432207517325878,-0.031000003218650818,,
B,Isaac-Franka-Grasping-B-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,95,15,True,2,250.0,102.04239654541016,0.0,250.0,0.0,0.872,0.05653993988037109,0.036847058683633804,0.061400070786476135,2.7810471057891846,75.0,24.288545608520508,0.0016552289016544819,-0.0006347509915940464,-0.00410124147310853,-0.022696638479828835,-0.0014029479352757335,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,96,11,True,2,250.0,87.97239685058594,0.0,250.0,0.0,0.488,0.08536422729492188,0.04455244913697243,0.07120569050312042,1.95638108253479,75.0,11.0375394821167,8.881083886080887e-06,-0.002535339444875717,-0.009659864939749241,-0.0022702503483742476,-0.007081266026943922,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,97,0,True,2,250.0,100.67517852783203,0.0,250.0,0.028,0.912,0.05792093276977539,0.03147882595658302,0.06489017605781555,3.0028066635131836,75.0,22.70931053161621,0.0012251787120476365,-0.0007987227290868759,-0.005969068501144648,-0.022588709369301796,-0.0017766122473403811,-0.007000000681728125,,
B,Isaac-Franka-Grasping-B-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,98,1,True,2,250.0,101.1563720703125,1.0,96.0,0.128,0.664,0.07198876190185546,0.0,0.45177924633026123,1.1830933094024658,75.0,25.017793655395508,0.030619783326983452,-0.005357821471989155,-0.012148283421993256,-0.02512587420642376,-0.00048103288281708956,-0.03200000151991844,,
B,Isaac-Franka-Grasping-B-v0,Baseline,42,BL_s42,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline42\nn\last_franka_lift_ep_1500_rew__112.23001_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,99,2,True,2,250.0,94.31292724609375,0.0,250.0,0.0,0.96,0.06310959243774414,0.04892068728804588,0.057942550629377365,2.45646595954895,75.0,16.87721824645996,0.00013517728075385094,-0.00023470200540032238,-0.0023802705109119415,-0.016221243888139725,-0.0020038268994539976,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,0,0,True,2,250.0,99.63922882080078,0.0,250.0,0.0,0.456,0.09731356811523438,0.06318023800849915,0.06089387834072113,1.2726317644119263,75.0,23.38296127319336,0.0012595608131960034,-0.0012425181921571493,-0.007754668593406677,-0.0062105609104037285,-0.002520112320780754,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,1,1,True,2,250.0,104.70378875732422,0.0,250.0,0.0,0.56,0.08410310363769531,0.039072029292583466,0.055047184228897095,1.372393012046814,75.0,28.350500106811523,0.005037689581513405,-0.0013989974977448583,-0.00883867871016264,-0.012094277888536453,-0.0017897543730214238,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,2,2,True,2,250.0,97.78461456298828,0.0,250.0,0.0,0.668,0.09255894470214844,0.05258621275424957,0.055001214146614075,0.9314232468605042,75.0,21.86812400817871,0.0007887561805546284,-0.0005617124261334538,-0.005516347475349903,-0.007182721514254808,-0.0023489766754209995,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,3,3,True,2,250.0,92.34968566894531,0.0,250.0,0.0,0.624,0.090107421875,0.0534769631922245,0.05500185489654541,1.0867400169372559,75.0,16.27821922302246,0.00010606611613184214,-0.0002679341414477676,-0.004557655192911625,-0.008658243343234062,-0.0018988411175087094,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,4,4,True,2,250.0,86.84121704101562,0.0,250.0,0.0,0.0,0.12283649444580078,0.0899696797132492,0.054999999701976776,0.8079924583435059,75.0,11.041961669921875,8.940696716308594e-06,-0.000172428393852897,-0.006227767560631037,-0.002071124967187643,-0.00031868525547906756,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,5,5,True,2,250.0,91.69779205322266,0.0,250.0,0.0,0.584,0.08746221160888672,0.04712910205125809,0.05890767648816109,0.8239186406135559,75.0,15.891115188598633,9.577909804647788e-05,-0.0004428440297488123,-0.004692685324698687,-0.010573743842542171,-0.0016653994098305702,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,6,6,True,2,250.0,105.01250457763672,0.0,250.0,0.0,0.788,0.08404151916503906,0.05826542153954506,0.05505915731191635,1.0897725820541382,75.0,28.93552017211914,0.005801306571811438,-0.0005642413161695004,-0.005846494808793068,-0.009747964330017567,-0.0025088535621762276,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,7,7,True,2,250.0,99.31837463378906,0.0,250.0,0.0,0.012,0.10995172119140625,0.07856527715921402,0.054999999701976776,1.18513023853302,75.0,23.143766403198242,0.001169741153717041,-0.0005368371494114399,-0.0071112425066530704,-0.0033833642955869436,-0.0006703995750285685,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,8,8,True,2,250.0,84.7769775390625,0.0,250.0,0.0,0.0,0.1126168212890625,0.08169329911470413,0.05500001460313797,1.0680416822433472,75.0,8.71684741973877,1.490119643676735e-06,-0.00016035314183682203,-0.004172878805547953,-0.0032484743278473616,-0.00032877299236133695,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,9,9,True,2,250.0,102.78589630126953,0.0,250.0,0.0,0.0,0.11259454345703125,0.08011789619922638,0.056812744587659836,1.019145131111145,75.0,26.774660110473633,0.0032945736311376095,-0.0002658073790371418,-0.007300498895347118,-0.0029184618033468723,-0.0006484874757006764,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,10,10,True,2,250.0,84.79268646240234,0.0,250.0,0.0,0.0,0.12846945190429687,0.10188782960176468,0.054999999701976776,0.6587944626808167,75.0,9.142006874084473,2.98023928735347e-06,-0.00016018275346141309,-0.006087145768105984,-0.0015676537295803428,-0.00025913945864886045,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,11,11,True,2,250.0,97.01383972167969,0.0,250.0,0.0,0.0,0.11282847595214844,0.09344504028558731,0.054999999701976776,1.0070860385894775,75.0,21.016075134277344,0.0005975363310426474,-0.000144627207191661,-0.0064445361495018005,-0.002782341092824936,-0.00048525500460527837,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,12,12,True,2,250.0,90.93905639648438,0.0,250.0,0.0,0.0,0.11147672271728516,0.08730531483888626,0.054999999701976776,1.1660339832305908,75.0,14.785115242004395,5.513441647053696e-05,-0.00026836901088245213,-0.008260663598775864,-0.00294677191413939,-0.0006694365292787552,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,13,13,True,2,250.0,87.04512786865234,0.0,250.0,0.0,0.448,0.09268470001220704,0.03431815654039383,0.055250268429517746,1.4637271165847778,75.0,10.596192359924316,6.729375400027493e-06,-0.0003802444553002715,-0.005136851221323013,-0.008106804452836514,-0.0012061545858159661,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,14,14,True,2,250.0,93.20623016357422,0.0,250.0,0.0,0.152,0.10097206115722657,0.06790167093276978,0.05685893073678017,1.2272852659225464,75.0,16.996742248535156,0.00014517268573399633,-0.0011541894637048244,-0.008398797363042831,-0.003981415182352066,-0.0044338759034872055,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,15,15,True,2,250.0,85.66931915283203,0.0,250.0,0.0,0.0,0.12024626922607422,0.09699971973896027,0.05500008165836334,0.8995155692100525,75.0,9.7747802734375,4.470348358154297e-06,-9.944532212102786e-05,-0.0023967719171196222,-0.002218222478404641,-0.0002771247527562082,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,16,0,True,2,250.0,90.03993225097656,0.0,250.0,0.0,0.0,0.1173553237915039,0.09215085953474045,0.055000048130750656,0.605199933052063,75.0,14.447196006774902,4.768382859765552e-05,-0.00037608842831104994,-0.009536050260066986,-0.002179752103984356,-0.000394792587030679,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,17,1,True,2,250.0,82.6545181274414,0.0,250.0,0.0,0.0,0.11465766906738281,0.08033620566129684,0.05500001832842827,0.8862231373786926,75.0,6.778835773468018,0.0,-0.0002347768604522571,-0.006857392378151417,-0.002985814120620489,-0.0004441574856173247,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,18,2,True,2,250.0,97.78263092041016,0.0,250.0,0.0,0.28,0.09699382781982421,0.06285347789525986,0.055043917149305344,1.1193454265594482,75.0,21.67890739440918,0.0007578015793114901,-0.0004736015689559281,-0.005931089632213116,-0.005893961060792208,-0.004099836107343435,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,19,3,True,2,250.0,87.09166717529297,0.0,250.0,0.0,0.02,0.13024110412597656,0.07149110734462738,0.05500010773539543,1.1610068082809448,75.0,10.944761276245117,7.450580596923828e-06,-0.0012409723130986094,-0.009788806550204754,-0.0019482704810798168,-0.0011222526663914323,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,20,4,True,2,250.0,82.50350189208984,0.0,250.0,0.0,0.0,0.117302490234375,0.0827283039689064,0.054999999701976776,0.805869460105896,75.0,6.70769739151001,0.0,-0.00023895017511676997,-0.006790739484131336,-0.00268282787874341,-0.0003557155723683536,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,21,5,True,2,250.0,96.28687286376953,0.0,250.0,0.0,0.108,0.1099884262084961,0.061508115381002426,0.05501187592744827,1.309393286705017,75.0,19.99272918701172,0.0004240387352183461,-0.0014143045991659164,-0.009442577138543129,-0.001987927593290806,-0.002804724732413888,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,22,6,True,2,250.0,94.46041107177734,0.0,250.0,0.0,0.032,0.09643605804443359,0.06416700035333633,0.05502113699913025,0.8568322658538818,75.0,18.617427825927734,0.0002756536996457726,-0.0004403502098284662,-0.004677537828683853,-0.003635937115177512,-0.005413651466369629,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,23,7,True,2,250.0,84.29173278808594,0.0,250.0,0.0,0.024,0.10776041412353515,0.0774778202176094,0.054999999701976776,1.1911766529083252,75.0,8.10824966430664,1.490119643676735e-06,-0.00013402059266809374,-0.0032775304280221462,-0.003833318594843149,-0.00038710786611773074,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,24,8,True,2,250.0,92.34505462646484,0.0,250.0,0.0,0.0,0.11279847717285156,0.0919090285897255,0.05500052124261856,1.0109275579452515,75.0,16.34337615966797,0.00010877872409764677,-0.0001469218113925308,-0.005918314214795828,-0.0028685114812105894,-0.0004689857305493206,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,25,9,True,2,250.0,85.14060974121094,0.0,250.0,0.0,0.0,0.12155702209472656,0.09918796271085739,0.054999999701976776,0.7799441814422607,75.0,9.368181228637695,2.98023928735347e-06,-0.00013931584544479847,-0.004988224245607853,-0.0020223865285515785,-0.00030517918639816344,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,26,10,True,2,250.0,83.00367736816406,0.0,250.0,0.0,0.0,0.11200485229492188,0.08165907114744186,0.054999999701976776,0.8943303823471069,75.0,7.119059085845947,0.0,-0.0001995687052840367,-0.00580099830403924,-0.003272760659456253,-0.0004057589976582676,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,27,11,True,2,250.0,93.75253295898438,0.0,250.0,0.0,0.0,0.11782705688476562,0.09823013842105865,0.054999999701976776,0.8387978076934814,75.0,17.922874450683594,0.00020116567611694336,-0.00014207752246875316,-0.006504419259727001,-0.0023104948922991753,-0.00036033106152899563,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,28,12,True,2,250.0,87.93876647949219,0.0,250.0,0.0,0.536,0.08915302276611328,0.038777906447649,0.05522787198424339,1.5080289840698242,75.0,11.447382926940918,1.0758678399724886e-05,-0.0002841038512997329,-0.0047889151610434055,-0.009518175385892391,-0.0018523548496887088,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,29,13,True,2,250.0,106.65294647216797,0.0,250.0,0.0,0.292,0.09717636108398438,0.05811570584774017,0.05835236981511116,1.6140632629394531,75.0,30.050439834594727,0.007690458092838526,-0.001714252051897347,-0.009720890782773495,-0.0026065646670758724,-0.005203356500715017,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,30,14,True,2,250.0,94.21038055419922,0.0,250.0,0.0,0.268,0.10378265380859375,0.059906959533691406,0.05520366504788399,1.172616720199585,75.0,18.054092407226562,0.00021652583382092416,-0.0009362149867229164,-0.008052878081798553,-0.005496726371347904,-0.002040321473032236,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,31,15,True,2,250.0,84.8576431274414,0.0,250.0,0.0,0.0,0.11404867553710937,0.08597295731306076,0.05500000715255737,1.0348801612854004,75.0,8.830076217651367,1.490119643676735e-06,-0.00015564306522719562,-0.0038940615486353636,-0.002988157793879509,-0.00031281699193641543,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,32,0,True,2,250.0,84.5775375366211,0.0,250.0,0.0,0.0,0.12203515625,0.09193737059831619,0.055000048130750656,0.8478305339813232,75.0,8.735901832580566,1.490119643676735e-06,-0.00014179387653712183,-0.003658365923911333,-0.002137306611984968,-0.00027417863020673394,0.0,,
B,Isaac-Franka-Grasping-B-v0,Baseline,123,BL_s123,C:\Users\Rei\Documents\Thesis-Final\logs\rl_games\baseline\baseline123\nn\last_franka_lift_ep_1500_rew__112.08989_.pth,c:\users\rei\documents\thesis-final\source\isaaclab_tasks\isaaclab_tasks\manager_based\manipulation\lift\config\franka\agents\rl_games_ppo_cfg.yaml,42,16,33,1,True,2,250.0,88.85104370117188,0.0,250.0,0.0,0.324,0.09947125244140625,0.03573000058531761,0.055118314921855927,1.0542316436767578,75.0,12.810053825378418,2.2041835109121166e-05,-0.00038038863567635417,-0.005181802902370691,-0.006758957635611296,-0.0009404417942278087,0.0,,
